
 Episode : 2 | Reward -> 900.2303350259718 | Max reward : 1764.2542664298696 | Time : 51.168896436691284'

   Reset (-2000,2000) speed_inc=50 bins=30 episodes=300 (affects epsilon)
 Episode : 2 | Reward -> 752.2453208642463 | Max reward : 991.4342909326905 | Time : 4.699526309967041'
 Episode : 4 | Reward -> 1662.7635122996471 | Max reward : 2843.058719180708 | Time : 4.038980960845947'
 Episode : 6 | Reward -> 2815.7736726686535 | Max reward : 2831.166348461745 | Time : 3.872130870819092'
 Episode : 8 | Reward -> 2697.555750956543 | Max reward : 2736.3192404671927 | Time : 4.127928733825684'
 Episode : 10 | Reward -> 1641.545000263003 | Max reward : 2791.1396523248704 | Time : 2.4614224433898926'
 Episode : 12 | Reward -> 2828.113644444252 | Max reward : 2873.25588042666 | Time : 4.097785472869873'
 Episode : 14 | Reward -> 2763.760113419017 | Max reward : 2870.202228365872 | Time : 3.8660740852355957'
 Episode : 16 | Reward -> 2870.610237199941 | Max reward : 2887.0045758840597 | Time : 3.8691093921661377'
 Episode : 18 | Reward -> 2864.6293334442844 | Max reward : 2887.3369742354676 | Time : 3.9400475025177'
 Episode : 20 | Reward -> 2827.8896961439223 | Max reward : 2839.6336979541 | Time : 4.0256736278533936'
 Episode : 22 | Reward -> 1678.6150412712707 | Max reward : 2947.452246158398 | Time : 4.41060209274292'
 Episode : 26 | Reward -> 1709.7480756559764 | Max reward : 2946.6155126572557 | Time : 4.007628917694092'
 Episode : 28 | Reward -> 2790.816193039114 | Max reward : 2866.905883317629 | Time : 3.8634591102600098'
 Episode : 30 | Reward -> 2815.273702348779 | Max reward : 2830.996853043916 | Time : 4.0672807693481445'
 Episode : 32 | Reward -> 1658.1764632087347 | Max reward : 2826.0058600243997 | Time : 3.8445236682891846'
 Episode : 34 | Reward -> 2069.7106027231357 | Max reward : 2844.8210629514783 | Time : 3.8442554473876953'
 Episode : 36 | Reward -> 1563.0092630139482 | Max reward : 2786.7935503287367 | Time : 3.9829695224761963'
 Episode : 38 | Reward -> 2885.812078998836 | Max reward : 2929.950514256945 | Time : 3.9971649646759033'

Reset (-1000,1000) speed_inc=50 bins=40 episodes=300 (affects epsilon) epsilon =0.7
 Episode : 2 | Reward -> 2314.696330729401 | Max reward : 2498.884913887623 | Time : 3.5915887355804443'
 Episode : 4 | Reward -> 2227.631552810273 | Max reward : 2422.6248338955547 | Time : 3.5130615234375'
 Episode : 6 | Reward -> 1142.3938974988118 | Max reward : 1923.1716009813408 | Time : 4.415964126586914'
 Episode : 8 | Reward -> 2274.4284659506648 | Max reward : 2468.115370164185 | Time : 3.600229501724243'
 Episode : 10 | Reward -> 2457.4501079295496 | Max reward : 2518.359138262762 | Time : 4.2873218059539795'
 Episode : 12 | Reward -> 2222.300702389417 | Max reward : 2363.6437300008306 | Time : 3.7073678970336914'

 Reset (-1000,1000) speed_inc=100 bins=30 episodes=300 (affects epsilon) epsilon =0.7
 Episode : 2 | Reward -> 761.717806016846 | Max reward : 924.9100675305205 | Time : 4.401505470275879'
 Episode : 4 | Reward -> 953.3341686482897 | Max reward : 1159.9708540625888 | Time : 4.405467748641968'
 Episode : 6 | Reward -> 699.4742251258633 | Max reward : 823.9938099853808 | Time : 4.420657396316528'
 Episode : 8 | Reward -> 1354.3926342607508 | Max reward : 1396.9576146325076 | Time : 3.569181442260742'
 Episode : 10 | Reward -> 1105.4760999913315 | Max reward : 1350.1282129803826 | Time : 4.450261116027832'
 Episode : 12 | Reward -> 776.2519909986102 | Max reward : 793.3883915873295 | Time : 4.462716579437256'
 Episode : 14 | Reward -> 1413.8010275856145 | Max reward : 1428.905974249739 | Time : 2.4725515842437744'
 Episode : 16 | Reward -> 880.393168665634 | Max reward : 904.7722673548536 | Time : 4.5413384437561035'
 Episode : 18 | Reward -> 1222.276579034801 | Max reward : 1626.3131144666806 | Time : 2.617504119873047'
 Episode : 20 | Reward -> 1595.3066801052282 | Max reward : 1716.91728000124 | Time : 3.688114881515503'
 Episode : 22 | Reward -> 1564.8275848073338 | Max reward : 1639.506904540648 | Time : 2.488266706466675'
 Episode : 24 | Reward -> 1656.14497416344 | Max reward : 1739.6367245060458 | Time : 4.544553279876709'
 Episode : 26 | Reward -> 1395.8003353366594 | Max reward : 1741.3418975704483 | Time : 4.388501882553101'
 Episode : 28 | Reward -> 2341.4053089525787 | Max reward : 2381.454833295644 | Time : 4.599456548690796'
 Episode : 30 | Reward -> 1652.4449238783973 | Max reward : 1758.1288715385585 | Time : 2.48716402053833'
 Episode : 32 | Reward -> 1891.6145350933257 | Max reward : 2119.998303692101 | Time : 4.113541603088379'
 Episode : 34 | Reward -> 2014.9850681683492 | Max reward : 2136.9579273046775 | Time : 2.9294815063476562'
 Episode : 36 | Reward -> 1870.0467914425822 | Max reward : 1993.679691584601 | Time : 4.190606594085693'
 Episode : 38 | Reward -> 1957.6663589069221 | Max reward : 2074.2656033754683 | Time : 3.3377013206481934'
 Episode : 40 | Reward -> 2424.279623222659 | Max reward : 2467.014536140374 | Time : 3.501220703125'
 Episode : 42 | Reward -> 2446.604936284046 | Max reward : 2797.3769214352865 | Time : 4.298312425613403'
 Episode : 44 | Reward -> 2735.9398677317263 | Max reward : 2978.170250832768 | Time : 4.331392765045166'
 Episode : 46 | Reward -> 1800.057635996439 | Max reward : 2023.4395409569709 | Time : 4.497375011444092'
 Episode : 48 | Reward -> 1954.8338733991404 | Max reward : 2474.97156535409 | Time : 3.675156593322754'
 Episode : 50 | Reward -> 1793.6645963016317 | Max reward : 1804.8775354916968 | Time : 4.1002888679504395'
 Episode : 52 | Reward -> 1965.7508740034282 | Max reward : 2269.6176352176926 | Time : 4.116655111312866'
 Episode : 54 | Reward -> 2281.2337268307383 | Max reward : 2983.042531922605 | Time : 3.914196729660034'
 Episode : 56 | Reward -> 2984.8839319545177 | Max reward : 2986.2118068285486 | Time : 3.8032050132751465'
 Episode : 58 | Reward -> 2982.438926152809 | Max reward : 2983.1728031505186 | Time : 4.005319833755493'
 Episode : 60 | Reward -> 2983.1719237088523 | Max reward : 2985.1884053026843 | Time : 3.928720474243164'
 Episode : 62 | Reward -> 2982.8233323975955 | Max reward : 2984.3863549559214 | Time : 3.8179244995117188'
 Episode : 64 | Reward -> 2982.430952555474 | Max reward : 2985.4925678564773 | Time : 3.871670722961426'
 Episode : 66 | Reward -> 2977.8685518520833 | Max reward : 2979.0317762463665 | Time : 3.9505672454833984'
 Episode : 68 | Reward -> 2982.3831889084786 | Max reward : 2984.6003212349256 | Time : 4.026479959487915'
 Episode : 70 | Reward -> 2921.9499036784828 | Max reward : 2942.6255857184806 | Time : 3.999075174331665'
 Episode : 72 | Reward -> 2984.1069567885033 | Max reward : 2985.9444993857533 | Time : 3.8118395805358887'
 Episode : 74 | Reward -> 2981.2623271840976 | Max reward : 2981.4890279140664 | Time : 4.029061317443848'
 Episode : 76 | Reward -> 2985.78477600862 | Max reward : 2985.881557019625 | Time : 3.9048349857330322'
 Episode : 78 | Reward -> 2619.743283374578 | Max reward : 2980.3488778428127 | Time : 3.296783685684204'
 Episode : 80 | Reward -> 2982.863324989554 | Max reward : 2983.209803117965 | Time : 3.9819588661193848'
 Episode : 82 | Reward -> 2978.1516063972504 | Max reward : 2979.696895296688 | Time : 3.9116029739379883'

  Reset (-1000,1000) speed_inc=200 bins=30 episodes=300 (affects epsilon) epsilon =0.7
 Episode : 2 | Reward -> 1559.2182737556304 | Max reward : 2479.9107718826745 | Time : 4.455190896987915'
 Episode : 4 | Reward -> 1416.145402465247 | Max reward : 1656.2250886697057 | Time : 4.463768005371094'
 Episode : 6 | Reward -> 2098.4581045635578 | Max reward : 2646.4074251645475 | Time : 4.034521579742432'
 Episode : 8 | Reward -> 1043.9709262562976 | Max reward : 1361.1307754249024 | Time : 4.379211664199829'
 Episode : 10 | Reward -> 2028.7225101231916 | Max reward : 2322.6594458307136 | Time : 4.2307915687561035'
 Episode : 12 | Reward -> 1586.8344209029078 | Max reward : 1641.6714388241971 | Time : 4.81108832359314'
 Episode : 14 | Reward -> 2335.5725011295754 | Max reward : 2520.610892079062 | Time : 4.01837944984436'
 Episode : 16 | Reward -> 2551.7626706621013 | Max reward : 2592.755598939367 | Time : 3.9820196628570557'
 Episode : 18 | Reward -> 2659.2916457244564 | Max reward : 2761.2969270710596 | Time : 4.0544421672821045'
 Episode : 20 | Reward -> 2494.431965518991 | Max reward : 2503.45973161662 | Time : 4.027967691421509'
 Episode : 22 | Reward -> 2535.2725047015947 | Max reward : 2600.2349010007433 | Time : 4.161072015762329'
 Episode : 24 | Reward -> 2556.2313224747013 | Max reward : 2603.890091229575 | Time : 4.126806259155273'
 Episode : 26 | Reward -> 2560.38171466054 | Max reward : 2590.131802291613 | Time : 4.152724981307983'
 Episode : 28 | Reward -> 2499.0965834529943 | Max reward : 2516.9989422118338 | Time : 4.082008123397827'
 Episode : 30 | Reward -> 2716.8442121927137 | Max reward : 2880.3899348325162 | Time : 3.942366123199463'
 Episode : 32 | Reward -> 2868.2525576189223 | Max reward : 2889.8970917512165 | Time : 4.24294376373291'
 Episode : 34 | Reward -> 2017.4264204942551 | Max reward : 2951.2025092583604 | Time : 4.417645454406738'
 Episode : 36 | Reward -> 2904.265636126651 | Max reward : 2912.6406400489254 | Time : 4.055315732955933'
 Episode : 38 | Reward -> 2858.99684973295 | Max reward : 2859.7489984551175 | Time : 4.042100667953491'
 Episode : 40 | Reward -> 2870.8552367656976 | Max reward : 2878.3553012375287 | Time : 4.038959741592407'
 Episode : 42 | Reward -> 2832.317540446202 | Max reward : 2833.5188917817727 | Time : 4.238936424255371'
 Episode : 44 | Reward -> 2889.019833011931 | Max reward : 2901.8007546186504 | Time : 4.0719404220581055'
 Episode : 46 | Reward -> 2603.8831448306064 | Max reward : 2956.1486734541168 | Time : 2.597123622894287'
 Episode : 48 | Reward -> 2971.7053833854397 | Max reward : 2985.6292817442272 | Time : 3.7279210090637207'
 Episode : 50 | Reward -> 2936.9312657849887 | Max reward : 2974.237230562205 | Time : 3.900660991668701'
 Episode : 52 | Reward -> 2982.1283375252415 | Max reward : 2982.767811055653 | Time : 3.8707969188690186'
 Episode : 54 | Reward -> 2448.9265285277643 | Max reward : 2984.1260255582415 | Time : 3.886143445968628'
 Episode : 56 | Reward -> 2907.737360035505 | Max reward : 2939.9910952446876 | Time : 4.01408839225769'
 Episode : 58 | Reward -> 2979.302702494291 | Max reward : 2985.3766408807214 | Time : 3.898242712020874'
 Episode : 60 | Reward -> 2964.908380798769 | Max reward : 2978.6625768463814 | Time : 3.8995962142944336'
 Episode : 62 | Reward -> 2974.886840603711 | Max reward : 2977.593975212812 | Time : 3.896818161010742'
 Episode : 64 | Reward -> 2987.1765389897637 | Max reward : 2988.98805862446 | Time : 3.918713331222534'
 Episode : 66 | Reward -> 2978.1899038386864 | Max reward : 2979.7025402722566 | Time : 4.0306360721588135'
 Episode : 68 | Reward -> 2984.737757327287 | Max reward : 2990.4465942099664 | Time : 4.09985876083374'
 Episode : 70 | Reward -> 2976.3179618352488 | Max reward : 2983.97643276623 | Time : 3.952808141708374'
 Episode : 72 | Reward -> 2980.5987078072903 | Max reward : 2984.1688348112234 | Time : 3.960904598236084'
 Episode : 74 | Reward -> 2983.8262206265235 | Max reward : 2984.710270947685 | Time : 3.964344024658203'
 Episode : 76 | Reward -> 2967.778756684618 | Max reward : 2973.536620333524 | Time : 3.850151777267456'
 Episode : 78 | Reward -> 2965.966048889905 | Max reward : 2974.774114740599 | Time : 3.833696126937866'
 Episode : 80 | Reward -> 2970.050027826014 | Max reward : 2970.8205661973034 | Time : 3.6719696521759033'
 Episode : 82 | Reward -> 2975.7623779760747 | Max reward : 2977.6748151505876 | Time : 3.8802754878997803'
 Episode : 84 | Reward -> 2979.7542754342803 | Max reward : 2980.988641576835 | Time : 3.8909409046173096'
 Episode : 86 | Reward -> 2909.5061206275323 | Max reward : 2935.416036337494 | Time : 3.8657004833221436'
 Episode : 88 | Reward -> 2976.0151593529354 | Max reward : 2981.9364329506993 | Time : 3.9837045669555664'
 Episode : 90 | Reward -> 2975.585441735687 | Max reward : 2976.4280476451595 | Time : 4.009078502655029'
 Episode : 92 | Reward -> 2977.4221162709264 | Max reward : 2982.3293826347526 | Time : 3.9984896183013916'
 Episode : 94 | Reward -> 2983.9450380066164 | Max reward : 2984.5605934567966 | Time : 3.881256341934204'
 Episode : 96 | Reward -> 2976.3444149030865 | Max reward : 2978.9962110042934 | Time : 3.910378932952881'
 Episode : 98 | Reward -> 2977.8998342036857 | Max reward : 2979.21380595243 | Time : 4.111443758010864'
 Episode : 100 | Reward -> 2976.826049896644 | Max reward : 2981.7113330030147 | Time : 3.923025608062744'
 Episode : 102 | Reward -> 2971.968602227216 | Max reward : 2976.972172255537 | Time : 3.8442234992980957'
 Episode : 104 | Reward -> 2918.7240960123677 | Max reward : 2951.558952481192 | Time : 3.853959798812866'
 Episode : 106 | Reward -> 2947.0868731854257 | Max reward : 2975.302699317582 | Time : 3.9649412631988525'
 Episode : 108 | Reward -> 2977.3999352004284 | Max reward : 2979.29507053122 | Time : 3.9077250957489014'
 Episode : 110 | Reward -> 2983.9827494659803 | Max reward : 2984.7246520439676 | Time : 3.882528781890869'
 Episode : 112 | Reward -> 2977.1284714174362 | Max reward : 2982.0231863836 | Time : 3.881732225418091'
 Episode : 114 | Reward -> 2978.934298537909 | Max reward : 2979.393257614051 | Time : 4.005617141723633'
 Episode : 116 | Reward -> 2978.912088579327 | Max reward : 2980.6514681141925 | Time : 3.884517192840576'
 Episode : 118 | Reward -> 2983.6412945386455 | Max reward : 2983.8257041059337 | Time : 3.8780064582824707'
 Episode : 120 | Reward -> 2980.1329613304015 | Max reward : 2981.092066961853 | Time : 4.047004699707031'
 Episode : 122 | Reward -> 2980.00231755031 | Max reward : 2981.0996183682096 | Time : 3.868173360824585'
 Episode : 124 | Reward -> 2505.237028972847 | Max reward : 2982.436112785143 | Time : 3.882784128189087'
 Episode : 126 | Reward -> 2981.1680397326295 | Max reward : 2981.3174091700776 | Time : 3.976095676422119'
 Episode : 128 | Reward -> 2982.119815227935 | Max reward : 2982.280539539509 | Time : 3.9103903770446777'
 Episode : 130 | Reward -> 2981.187284792393 | Max reward : 2981.5547143957833 | Time : 3.8794784545898438'
 Episode : 132 | Reward -> 2980.4009776261973 | Max reward : 2980.992939736675 | Time : 3.911424398422241'
 Episode : 134 | Reward -> 2980.991650054282 | Max reward : 2981.539440072803 | Time : 3.9785332679748535'
 Episode : 136 | Reward -> 2984.0562875695696 | Max reward : 2984.704639712111 | Time : 3.889099597930908'
 Episode : 138 | Reward -> 2979.353386583555 | Max reward : 2982.5406153452714 | Time : 3.8783602714538574'
 Episode : 140 | Reward -> 2975.284148618055 | Max reward : 2975.911302918592 | Time : 3.899178981781006'
 Episode : 142 | Reward -> 2807.9564114230266 | Max reward : 2973.68062248322 | Time : 3.6826272010803223'
 Episode : 144 | Reward -> 2975.9482410299693 | Max reward : 2976.763161491749 | Time : 4.017749309539795'
 Episode : 146 | Reward -> 2982.939219562454 | Max reward : 2983.181642633182 | Time : 3.9510996341705322'
 Episode : 148 | Reward -> 2977.4798487090725 | Max reward : 2977.7278293460363 | Time : 4.013242244720459'
 Episode : 150 | Reward -> 2979.227838008018 | Max reward : 2979.5650378001546 | Time : 4.107837915420532'
 Episode : 152 | Reward -> 2983.3033011293846 | Max reward : 2983.9193877036223 | Time : 4.001973867416382'
 Episode : 154 | Reward -> 2986.258902120912 | Max reward : 2990.7288918649806 | Time : 3.8967549800872803'
 Episode : 156 | Reward -> 2985.710495168113 | Max reward : 2989.689002635237 | Time : 3.8423821926116943'
 Episode : 158 | Reward -> 2983.799516869529 | Max reward : 2984.7412214555666 | Time : 3.883272409439087'
 Episode : 160 | Reward -> 2980.6312027545573 | Max reward : 2980.6777583642934 | Time : 4.004936933517456'
 Episode : 162 | Reward -> 2978.9849201108345 | Max reward : 2979.1447878477125 | Time : 3.8241167068481445'
 Episode : 164 | Reward -> 2981.2128712270082 | Max reward : 2983.9937667090326 | Time : 3.9818267822265625'
 Episode : 166 | Reward -> 2983.1592810149587 | Max reward : 2983.7735919873935 | Time : 4.035916090011597'
 Episode : 168 | Reward -> 2985.605027871763 | Max reward : 2985.9608381707135 | Time : 3.8559134006500244'
 
 Episode : 2 | Reward -> 1043.7452014645473 | Max reward : 1229.9743271221384 | Time : 4.419500350952148'
 Episode : 4 | Reward -> 2066.3139105274076 | Max reward : 2981.1110034276426 | Time : 4.4477198123931885'
 Episode : 6 | Reward -> 1893.528780289266 | Max reward : 2976.738739595498 | Time : 3.7755417823791504'
 Episode : 8 | Reward -> 2923.0629024772925 | Max reward : 2928.7185319908226 | Time : 3.893040418624878'
 Episode : 10 | Reward -> 2891.7172513023233 | Max reward : 2896.351105623918 | Time : 3.7785370349884033'
 Episode : 12 | Reward -> 1278.9136466572854 | Max reward : 1441.3881332448063 | Time : 4.451025724411011'
 Episode : 14 | Reward -> 2366.411346821235 | Max reward : 2473.9241981337013 | Time : 3.969285726547241'
 Episode : 16 | Reward -> 2358.9420515741213 | Max reward : 2929.6758702623747 | Time : 3.9892828464508057'
 Episode : 18 | Reward -> 2885.597547562077 | Max reward : 2984.459921651675 | Time : 3.944190740585327'
 Episode : 20 | Reward -> 2936.883757237596 | Max reward : 2979.371599573378 | Time : 3.9911177158355713'
 Episode : 22 | Reward -> 2981.565755978575 | Max reward : 2981.800459247413 | Time : 3.99528431892395'
 Episode : 24 | Reward -> 2979.793145872696 | Max reward : 2982.4056349386383 | Time : 3.928478479385376'
 Episode : 26 | Reward -> 2972.9090786082406 | Max reward : 2982.9163294412133 | Time : 3.9690158367156982'
 Episode : 28 | Reward -> 2983.938413627061 | Max reward : 2988.6796227041214 | Time : 3.952833890914917'
 Episode : 30 | Reward -> 2983.042900102386 | Max reward : 2983.8428487124074 | Time : 3.959911584854126'
 Episode : 32 | Reward -> 2966.0205332354217 | Max reward : 2971.799603730589 | Time : 3.8348190784454346'
 Episode : 34 | Reward -> 2729.4506126465235 | Max reward : 2974.494743431523 | Time : 3.9478509426116943'
 
 Episode : 2 | Reward -> 1017.3379107310152 | Max reward : 1065.2198629948302 | Time : 4.483663082122803'
 Episode : 4 | Reward -> 1579.7199041420076 | Max reward : 2136.309146505697 | Time : 4.330141305923462'
 Episode : 6 | Reward -> 1465.5846170654418 | Max reward : 1516.1424275901604 | Time : 4.287417650222778'
 Episode : 8 | Reward -> 2542.6550170645714 | Max reward : 2970.3362145503147 | Time : 3.7131545543670654'
 Episode : 10 | Reward -> 1981.0614440699508 | Max reward : 2807.6007563484222 | Time : 2.4844772815704346'
 Episode : 12 | Reward -> 1295.9256445647757 | Max reward : 1299.0011620520079 | Time : 2.6118547916412354'
 Episode : 14 | Reward -> 1817.4823993834525 | Max reward : 2964.156210820892 | Time : 3.8137478828430176'
 Episode : 16 | Reward -> 2253.0146465616767 | Max reward : 2819.4274445209558 | Time : 4.264406204223633'
 Episode : 18 | Reward -> 1728.3011446686771 | Max reward : 1810.8568326233537 | Time : 2.4486935138702393'
 Episode : 20 | Reward -> 1693.8412844911536 | Max reward : 1726.6967438471463 | Time : 2.905271291732788'
 Episode : 22 | Reward -> 2951.235843824222 | Max reward : 2959.1665801531435 | Time : 4.222997188568115'
 Episode : 24 | Reward -> 2982.312460602334 | Max reward : 2983.454796857115 | Time : 3.80287504196167'
 Episode : 26 | Reward -> 2984.4257581852576 | Max reward : 2987.0134946574653 | Time : 3.9589645862579346'
 Episode : 28 | Reward -> 2975.8757496489225 | Max reward : 2981.862622884714 | Time : 3.8580482006073'
 Episode : 30 | Reward -> 2983.6384882491748 | Max reward : 2984.0790330316745 | Time : 3.947753667831421'
 Episode : 32 | Reward -> 2983.908020856491 | Max reward : 2985.352706800524 | Time : 3.9585115909576416'
 Episode : 34 | Reward -> 2973.8827238707477 | Max reward : 2983.326960828572 | Time : 3.9640188217163086'
 Episode : 36 | Reward -> 2982.05544034193 | Max reward : 2984.40963218204 | Time : 3.8809962272644043'
 Episode : 38 | Reward -> 2978.366304485405 | Max reward : 2978.8452707779065 | Time : 3.8068740367889404'
 Episode : 40 | Reward -> 2982.562205087236 | Max reward : 2984.8330795215525 | Time : 3.9359543323516846'
 Episode : 42 | Reward -> 2886.2768494238444 | Max reward : 2979.923024217156 | Time : 4.113505840301514'
 Episode : 44 | Reward -> 2977.0384844031046 | Max reward : 2978.3506921122616 | Time : 3.8599817752838135'
 Episode : 46 | Reward -> 2973.6611300206087 | Max reward : 2973.943623034082 | Time : 3.891415596008301'
 Episode : 48 | Reward -> 2976.7528002816753 | Max reward : 2980.6690686291226 | Time : 4.03779673576355'
 Episode : 50 | Reward -> 2978.4731427199877 | Max reward : 2979.9730353419977 | Time : 3.8161137104034424'
 Episode : 52 | Reward -> 2977.565865803489 | Max reward : 2981.51915629984 | Time : 3.9709367752075195'
 Episode : 54 | Reward -> 2980.4641091197273 | Max reward : 2980.8775541561567 | Time : 3.880375862121582'
 Episode : 56 | Reward -> 2977.230380030206 | Max reward : 2979.2583472392607 | Time : 3.8932406902313232'
 Episode : 58 | Reward -> 2976.9114329350073 | Max reward : 2980.8319944820405 | Time : 3.8627049922943115'
 Episode : 60 | Reward -> 2978.716508099324 | Max reward : 2981.240413013689 | Time : 3.904432535171509'
 Episode : 62 | Reward -> 2981.1424459737036 | Max reward : 2981.7320503158626 | Time : 3.8527684211730957'
 Episode : 64 | Reward -> 2979.9094242062256 | Max reward : 2980.786168927657 | Time : 3.9835963249206543'
 Episode : 66 | Reward -> 2977.7013114619067 | Max reward : 2978.685229477266 | Time : 3.9718801975250244'
 Episode : 68 | Reward -> 2977.2249941953087 | Max reward : 2979.2908885350375 | Time : 4.016445875167847'
 Episode : 70 | Reward -> 2979.605261554265 | Max reward : 2980.535470588129 | Time : 3.864734649658203'
 Episode : 72 | Reward -> 2973.061454568693 | Max reward : 2980.233666039206 | Time : 3.9221928119659424'
 Episode : 74 | Reward -> 2975.106812184965 | Max reward : 2978.9858605773215 | Time : 3.9148688316345215'
 Episode : 76 | Reward -> 2979.755063787261 | Max reward : 2982.147347745309 | Time : 3.9468836784362793'
 Episode : 78 | Reward -> 2983.7033949323386 | Max reward : 2985.24521254671 | Time : 3.9751029014587402'
 Episode : 80 | Reward -> 2982.874154643298 | Max reward : 2983.815948290114 | Time : 3.891359329223633'
 Episode : 82 | Reward -> 2987.1896351234973 | Max reward : 2988.53838250914 | Time : 3.8391225337982178'
 Episode : 84 | Reward -> 2973.5656976113833 | Max reward : 2974.9565610602604 | Time : 3.8989651203155518'
 Episode : 86 | Reward -> 2984.3628264862855 | Max reward : 2985.9758964450534 | Time : 3.9284615516662598'
 Episode : 88 | Reward -> 2980.962076270671 | Max reward : 2981.2895050323746 | Time : 3.86358380317688'
 Episode : 90 | Reward -> 2981.0377434489296 | Max reward : 2981.5645660871423 | Time : 3.8879480361938477'
 Episode : 92 | Reward -> 2974.2247916435294 | Max reward : 2974.401000714247 | Time : 3.897519111633301'
 Episode : 94 | Reward -> 1813.6724203460612 | Max reward : 2503.994155856622 | Time : 4.391507387161255'
 Episode : 96 | Reward -> 959.5731279554336 | Max reward : 1069.5356627419642 | Time : 4.394134283065796'
 Episode : 98 | Reward -> 2237.799702926369 | Max reward : 2503.5726978900057 | Time : 4.051932334899902'
 Episode : 100 | Reward -> 2036.4248909331568 | Max reward : 2057.714058083851 | Time : 4.079792737960815'
 Episode : 102 | Reward -> 2146.513027922186 | Max reward : 2214.645723633799 | Time : 4.311696529388428'
 Episode : 104 | Reward -> 1534.6467768956127 | Max reward : 1954.205684508526 | Time : 4.120370388031006'
 Episode : 106 | Reward -> 2872.1803176579706 | Max reward : 2972.470992911858 | Time : 4.089794635772705'
 Episode : 108 | Reward -> 2175.2749229653027 | Max reward : 2984.1998463628624 | Time : 3.9702038764953613'
 Episode : 110 | Reward -> 2705.358223648139 | Max reward : 2980.1108099957305 | Time : 3.942603588104248'
 Episode : 112 | Reward -> 2971.648629936936 | Max reward : 2972.281881413874 | Time : 3.9452624320983887'
 Episode : 114 | Reward -> 2719.4524681846588 | Max reward : 2969.061279136159 | Time : 2.947937250137329'
 Episode : 116 | Reward -> 1666.2199983341106 | Max reward : 2942.6072731960526 | Time : 3.7100889682769775'
 Episode : 118 | Reward -> 1672.599919454494 | Max reward : 2969.551854522746 | Time : 3.971038579940796'
 Episode : 120 | Reward -> 2978.3840768127675 | Max reward : 2980.240729095773 | Time : 3.8492584228515625'
 Episode : 122 | Reward -> 2982.0613422413453 | Max reward : 2982.452355982772 | Time : 3.9540200233459473'
 Episode : 124 | Reward -> 2978.5473186893487 | Max reward : 2978.712228793449 | Time : 3.956631898880005'
 Episode : 126 | Reward -> 2978.356862694312 | Max reward : 2981.207789361218 | Time : 4.019838809967041'
 Episode : 128 | Reward -> 2982.5752335289126 | Max reward : 2983.8162397299657 | Time : 3.8583476543426514'
 Episode : 130 | Reward -> 2982.4350268131006 | Max reward : 2984.010095172821 | Time : 3.99855375289917'
 Episode : 132 | Reward -> 2982.1119920911633 | Max reward : 2984.0078461321577 | Time : 3.881920099258423'
 Episode : 134 | Reward -> 2980.8905121328644 | Max reward : 2983.353644103979 | Time : 3.910922050476074'
 Episode : 136 | Reward -> 2977.045757928848 | Max reward : 2978.3060835552187 | Time : 3.905363082885742'
 Episode : 138 | Reward -> 2981.071070515269 | Max reward : 2982.138111520603 | Time : 3.9383065700531006'
 Episode : 140 | Reward -> 2978.6507150435127 | Max reward : 2981.468132930511 | Time : 3.9027507305145264'
 Episode : 142 | Reward -> 2982.865303561357 | Max reward : 2983.6021448391907 | Time : 3.9510061740875244'
 Episode : 144 | Reward -> 2981.5595363860684 | Max reward : 2983.7881596283314 | Time : 3.9180564880371094'
 Episode : 146 | Reward -> 2978.5352243343677 | Max reward : 2981.130973177192 | Time : 3.826334238052368'
 Episode : 148 | Reward -> 1611.9610921615435 | Max reward : 2877.217553106279 | Time : 2.4888994693756104'
 Episode : 150 | Reward -> 428.5109899520012 | Max reward : 433.03065408176417 | Time : 2.371586561203003'
 Episode : 152 | Reward -> 1585.312129278897 | Max reward : 1653.5603524574876 | Time : 2.900861978530884'
 Episode : 154 | Reward -> 1679.940460407473 | Max reward : 2981.860115493283 | Time : 4.142390489578247'
 Episode : 156 | Reward -> 598.5337047540065 | Max reward : 649.0647599365903 | Time : 3.0677437782287598'
 Episode : 158 | Reward -> 2530.3442499458824 | Max reward : 2973.059326048867 | Time : 3.0281741619110107'
 Episode : 160 | Reward -> 2242.4462525047898 | Max reward : 2978.152556844266 | Time : 3.9966423511505127'
 Episode : 162 | Reward -> 2977.9271643321217 | Max reward : 2979.79862235733 | Time : 4.025658130645752'
 Episode : 164 | Reward -> 2463.939016927597 | Max reward : 2973.2995181521 | Time : 4.154341697692871'
 Episode : 166 | Reward -> 2153.071509662118 | Max reward : 2266.1090721907062 | Time : 4.217249870300293'
 Episode : 168 | Reward -> 2982.47181948747 | Max reward : 2982.973369964034 | Time : 3.9886415004730225'
 Episode : 170 | Reward -> 2983.440738932817 | Max reward : 2984.349840205643 | Time : 3.8332626819610596'
 Episode : 172 | Reward -> 2983.9110188276773 | Max reward : 2984.42147365142 | Time : 3.9554145336151123'
 Episode : 174 | Reward -> 2981.585332004235 | Max reward : 2981.604702466768 | Time : 4.019843578338623'
 Episode : 176 | Reward -> 2371.9169928043293 | Max reward : 2982.837313243362 | Time : 3.89847993850708'
 Episode : 178 | Reward -> 2983.7135261427093 | Max reward : 2987.845539394689 | Time : 3.990708351135254'
 Episode : 180 | Reward -> 2984.183984969518 | Max reward : 2985.366655629529 | Time : 3.85225772857666'
 Episode : 182 | Reward -> 2980.7704620434515 | Max reward : 2981.659879679167 | Time : 3.984959125518799'
